year,period_end,region_code,org_code,org_name,available_total,available_general_and_acute,available_learning_disabilities,available_maternity,available_mental_illness,occupied_total,occupied_general_and_acute,occupied_learning_disabilities,occupied_maternity,occupied_mental_illness,%_occupied_total,%_occupied_general_and_acute,%_occupied_learning_disabilities,%_occupied_maternity,%_occupied_mental_illness,source_file,quarter,period,occupancy_rate
2022,September,Y62,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,778.7934783,741.7934783,-,37,-,746.5108696,719.8478261,-,26.66304348,-,0.958547921,0.970415415,-,0.720622797,-,2022-Q2.csv,Q2,2022_Q2,0.9585479211119378
2022,September,Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,201.2934783,201.2934783,-,-,-,140.9565217,140.9565217,-,-,-,0.700253793,0.700253793,-,-,-,2022-Q2.csv,Q2,2022_Q2,0.7002537930708508
2022,September,Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,228.3586957,219.3586957,-,-,9,181.576087,173.7065217,-,-,7.869565217,0.795135418,0.791883455,-,-,0.874396135,2022-Q2.csv,Q2,2022_Q2,0.7951354181779906
2022,September,Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,575.3369565,539.2391304,-,36.09782609,-,516.5326087,498.2826087,-,18.25,-,0.897791464,0.924047571,-,0.505570611,-,2022-Q2.csv,Q2,2022_Q2,0.8977914644007401
2022,September,Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,167.4456522,167.4456522,-,-,-,151.0217391,151.0217391,-,-,-,0.901914963,0.901914963,-,-,-,2022-Q2.csv,Q2,2022_Q2,0.9019149623521845
2022,September,Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1548.032609,1548.032609,-,-,-,1483.771739,1483.771739,-,-,-,0.958488685,0.958488685,-,-,-,2022-Q2.csv,Q2,2022_Q2,0.95848868452357
2022,September,Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,90.08695652,90.08695652,-,-,-,79.77173913,79.77173913,-,-,-,0.885497104,0.885497104,-,-,-,2022-Q2.csv,Q2,2022_Q2,0.8854971042593726
2022,September,Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,110.6521739,24.43478261,-,86.2173913,-,80.70652174,14.86956522,-,65.83695652,-,0.729371316,0.608540925,-,0.763615734,-,2022-Q2.csv,Q2,2022_Q2,0.7293713164003188
2022,September,Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,157.5217391,157.5217391,-,-,-,128.0217391,128.0217391,-,-,-,0.812724262,0.812724262,-,-,-,2022-Q2.csv,Q2,2022_Q2,0.8127242616254229
2022,September,Y62,RJN,EAST CHESHIRE NHS TRUST,352.6086957,352.6086957,-,-,-,321.5652174,321.5652174,-,-,-,0.911960543,0.911960543,-,-,-,2022-Q2.csv,Q2,2022_Q2,0.9119605424410411
2022,September,Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,479.1413043,438.1413043,-,41,-,452.0,419.076087,-,32.92391304,-,0.94335428,0.956486145,-,0.803022269,-,2022-Q2.csv,Q2,2022_Q2,0.9433542797157678
2022,September,Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,1695.956522,1626.467391,-,69.48913043,-,1272.380435,1228.5,-,43.88043478,-,0.750243546,0.75531794,-,0.631471922,-,2022-Q2.csv,Q2,2022_Q2,0.7502435460429805
2022,September,Y62,RMC,BOLTON NHS FOUNDATION TRUST,675.6413043,597.6413043,-,78,-,574.0869565,526.2391304,-,47.84782609,-,0.849691919,0.880526708,-,0.613433668,-,2022-Q2.csv,Q2,2022_Q2,0.8496919191386387
2022,September,Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,447.1304348,415.0434783,-,32.08695652,-,396.326087,377.173913,-,19.15217391,-,0.886376896,0.908757595,-,0.596883469,-,2022-Q2.csv,Q2,2022_Q2,0.8863768962121207
2022,September,Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",619.7173913,591.7173913,-,28,-,480.4782609,463.7608696,-,16.7173913,-,0.775318343,0.783753995,-,0.597049689,-,2022-Q2.csv,Q2,2022_Q2,0.7753183429177066
2022,September,Y62,RT2,PENNINE CARE NHS FOUNDATION TRUST,485.0,-,-,-,485,443.7826087,-,-,-,443.7826087,0.915015688,-,-,-,0.915015688,2022-Q2.csv,Q2,2022_Q2,0.9150156880412371
2022,September,Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,677.9565217,640.4782609,-,37.47826087,-,606.7717391,586.2173913,-,20.55434783,-,0.895000962,0.915280701,-,0.548433875,-,2022-Q2.csv,Q2,2022_Q2,0.8950009619768806
2022,September,Y62,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,488.6195652,459.1413043,-,29.47826087,-,395.1086957,382.4673913,-,12.64130435,-,0.808622339,0.833005847,-,0.428834808,-,2022-Q2.csv,Q2,2022_Q2,0.8086223390139433
2022,September,Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,864.4565217,-,105.173913,-,759.2826087,799.2173913,-,80.81521739,-,718.4021739,0.924531623,-,0.768396031,-,0.946159132,2022-Q2.csv,Q2,2022_Q2,0.9245316233236303
2022,September,Y62,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,571.6847826,-,-,-,571.6847826,528.5,-,-,-,528.5,0.9244605,-,-,-,0.9244605,2022-Q2.csv,Q2,2022_Q2,0.9244605000615946
2022,September,Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,694.5326087,647.1521739,-,47.38043478,-,623.0978261,596.9347826,-,26.16304348,-,0.897146971,0.922402499,-,0.552190869,-,2022-Q2.csv,Q2,2022_Q2,0.8971469709194664
2022,September,Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,590.8804348,546.8804348,-,44,-,528.5326087,506.4021739,-,22.13043478,-,0.894483177,0.925983344,-,0.502964427,-,2022-Q2.csv,Q2,2022_Q2,0.8944831772588588
2022,September,Y62,RXA,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,288.3369565,-,21.85869565,-,266.4782609,266.6956522,-,14.34782609,-,252.3478261,0.924944396,-,0.656389856,-,0.946973405,2022-Q2.csv,Q2,2022_Q2,0.9249443964357028
2022,September,Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,769.0,731,-,38,-,717.1304348,695.5108696,-,21.61956522,-,0.93254933,0.951451258,-,0.568935927,-,2022-Q2.csv,Q2,2022_Q2,0.9325493300390116
2022,September,Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,927.3913043,865.3913043,-,62,-,859.2173913,827.75,-,31.4673913,-,0.926488514,0.956503718,-,0.507538569,-,2022-Q2.csv,Q2,2022_Q2,0.9264885138733773
2022,September,Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,1013.097826,941.0978261,-,72,-,854.326087,816.2173913,-,38.10869565,-,0.84328094,0.86730345,-,0.52928744,-,2022-Q2.csv,Q2,2022_Q2,0.8432809399790381
2022,September,Y62,RXV,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,932.0,-,-,-,932,868.4021739,-,-,-,868.4021739,0.931761989,-,-,-,0.931761989,2022-Q2.csv,Q2,2022_Q2,0.93176198916309
2022,September,Y63,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1112.913043,1112.913043,-,-,-,936.6630435,936.6630435,-,-,-,0.841631832,0.841631832,-,-,-,2022-Q2.csv,Q2,2022_Q2,0.8416318322365101
2022,September,Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,661.7282609,585.7282609,-,76,-,567.8152174,525.3695652,-,42.44565217,-,0.858079141,0.896951027,-,0.558495423,-,2022-Q2.csv,Q2,2022_Q2,0.8580791405640267
2022,September,Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,1121.543478,1070.891304,-,50.65217391,-,832.826087,813.6847826,-,19.14130435,-,0.742571379,0.759820142,-,0.377896996,-,2022-Q2.csv,Q2,2022_Q2,0.7425713789403356
2022,September,Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,318.9130435,291.2173913,-,27.69565217,-,281.6195652,271.0108696,-,10.60869565,-,0.883060668,0.930613616,-,0.383045526,-,2022-Q2.csv,Q2,2022_Q2,0.8830606679152652
2022,September,Y63,RCF,AIREDALE NHS FOUNDATION TRUST,366.0652174,331.0652174,-,35,-,314.9347826,304.7717391,-,10.16304348,-,0.860324247,0.920579158,-,0.290372671,-,2022-Q2.csv,Q2,2022_Q2,0.860324247238902
2022,September,Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,165.173913,135.5,-,-,29.67391304,99.70652174,86.92391304,-,-,12.7826087,0.603645696,0.641504893,-,-,0.430769231,2022-Q2.csv,Q2,2022_Q2,0.603645696400012
2022,September,Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,470.0,437,-,33,-,390.673913,369.0869565,-,21.58695652,-,0.831221092,0.844592578,-,0.654150198,-,2022-Q2.csv,Q2,2022_Q2,0.8312210914893617
2022,September,Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,464.1630435,440.1630435,-,24,-,426.4673913,408.6521739,-,17.81521739,-,0.918787907,0.928410915,-,0.742300725,-,2022-Q2.csv,Q2,2022_Q2,0.9187879071203995
2022,September,Y63,RGD,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,407.2826087,-,13.72826087,-,393.5543478,342.8369565,-,6.413043478,-,336.423913,0.841766747,-,0.467141726,-,0.8548347,2022-Q2.csv,Q2,2022_Q2,0.8417667466683557
2022,September,Y63,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1549.358696,1483.478261,-,65.88043478,-,1360.097826,1316.271739,-,43.82608696,-,0.877845672,0.887287515,-,0.66523676,-,2022-Q2.csv,Q2,2022_Q2,0.8778456722199853
2022,September,Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,708.3586957,639.3586957,-,69,-,601.2391304,578.7173913,-,22.52173913,-,0.848777793,0.905152922,-,0.326402016,-,2022-Q2.csv,Q2,2022_Q2,0.8487777930160871
2022,September,Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,627.9456522,588.9456522,-,39,-,556.5543478,538.6847826,-,17.86956522,-,0.88630974,0.91465958,-,0.45819398,-,2022-Q2.csv,Q2,2022_Q2,0.886309740102696
2022,September,Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,754.0,677,-,77,-,689.0543478,649.8369565,-,39.2173913,-,0.913865183,0.959877336,-,0.50931677,-,2022-Q2.csv,Q2,2022_Q2,0.9138651827586206
2022,September,Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,484.0978261,442.5543478,-,15.82608696,25.7173913,451.7391304,423.25,-,10.59782609,17.89130435,0.933156701,0.956379713,-,0.669642857,0.695688926,2022-Q2.csv,Q2,2022_Q2,0.9331567010728207
2022,September,Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,1765.152174,1628.717391,-,136.4347826,-,1638.271739,1586.576087,-,51.69565217,-,0.928119265,0.974126079,-,0.37890376,-,2022-Q2.csv,Q2,2022_Q2,0.9281192653704881
2022,September,Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1497.923913,1415.923913,-,82,-,1296.021739,1254.086957,-,41.93478261,-,0.865211996,0.885702222,-,0.511399788,-,2022-Q2.csv,Q2,2022_Q2,0.8652119962517749
2022,September,Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,895.1304348,832.8804348,-,34.65217391,27.59782609,770.4782609,725.576087,-,24.18478261,20.7173913,0.860744123,0.871164763,-,0.697929737,0.750689248,2022-Q2.csv,Q2,2022_Q2,0.8607441228072519
2022,September,Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,911.6847826,873.6847826,-,38,-,804.75,772.7934783,-,31.95652174,-,0.882706408,0.884522077,-,0.840961098,-,2022-Q2.csv,Q2,2022_Q2,0.8827064083541719
2022,September,Y63,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,193.0,-,7,-,186,160.1956522,-,5.163043478,-,155.0326087,0.830029286,-,0.73757764,-,0.833508649,2022-Q2.csv,Q2,2022_Q2,0.8300292860103627
2022,September,Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,552.076087,507.2608696,-,44.81521739,-,499.1195652,484.25,-,14.86956522,-,0.904077494,0.95463701,-,0.331797235,-,2022-Q2.csv,Q2,2022_Q2,0.9040774939415189
2022,September,Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,1121.73913,1045.73913,-,76,-,994.6630435,960.7391304,-,33.92391304,-,0.886715116,0.918717778,-,0.446367277,-,2022-Q2.csv,Q2,2022_Q2,0.8867151166421376
2022,September,Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,692.5652174,640.8478261,-,51.7173913,-,594.9891304,569.2282609,-,25.76086957,-,0.859109172,0.888242478,-,0.498108449,-,2022-Q2.csv,Q2,2022_Q2,0.8591091718895209
2022,September,Y63,RX3,"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",728.0,-,114,-,614,652.6304348,-,72.09782609,-,580.5326087,0.896470377,-,0.632437071,-,0.945492848,2022-Q2.csv,Q2,2022_Q2,0.8964703774725274
2022,September,Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",755.0,49,73,-,633,697.0108696,44.89130435,62.92391304,-,589.1956522,0.923193205,0.916149068,0.861971412,-,0.930798819,2022-Q2.csv,Q2,2022_Q2,0.9231932047682119
2022,September,Y63,RXE,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,298.0,62,-,-,236,238.2608696,47.42391304,-,-,190.8369565,0.799533119,0.764901823,-,-,0.808631172,2022-Q2.csv,Q2,2022_Q2,0.7995331194630872
2022,September,Y63,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1124.836957,1064.836957,0,60,0,936.9891304,896.9347826,0,40.05434783,0,0.832999952,0.842321237,-,0.667572464,-,2022-Q2.csv,Q2,2022_Q2,0.8329999512987196
2022,September,Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,471.0,24,24,0,423,393.8369565,17.44565217,17.77173913,0,358.6195652,0.836171882,0.726902174,0.74048913,-,0.847800391,2022-Q2.csv,Q2,2022_Q2,0.8361718821656051
2022,September,Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,918.0,872,0,46,0,821.826087,792.0434783,0,29.7826087,0,0.895235389,0.908306741,-,0.647448015,-,2022-Q2.csv,Q2,2022_Q2,0.8952353888888889
2022,September,Y63,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,0.0,0,0,0,0,0.0,0,0,0,0,-,-,-,-,-,2022-Q2.csv,Q2,2022_Q2,
2022,September,Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,206.0,0,6,0,200,166.6304348,0,4.456521739,0,162.173913,0.808885606,-,0.742753623,-,0.810869565,2022-Q2.csv,Q2,2022_Q2,0.8088856058252427
2022,September,Y63,TAH,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,140.826087,0,0,0,140.826087,126.8695652,0,0,0,126.8695652,0.900895338,-,-,-,0.900895338,2022-Q2.csv,Q2,2022_Q2,0.9008953376656699
2022,December,Y56,R1H,BARTS HEALTH NHS TRUST,1931.173913,1757.913043,-,173.2608696,-,1847.695652,1723.902174,-,123.7934783,-,0.956773308,0.980652701,-,0.714491844,-,2022-Q3.csv,Q3,2022_Q3,0.9567733074488771
2022,December,Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,1032.630435,964.6304348,-,68,-,989.3152174,953.9021739,-,35.41304348,-,0.958053515,0.988878372,-,0.520780051,-,2022-Q3.csv,Q3,2022_Q3,0.9580535144695789
2022,December,Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,1113.0,1029.695652,-,83,0.304347826,918.5434783,882.0434783,-,36.19565217,0.304347826,0.825286144,0.856606004,-,0.436092195,1,2022-Q3.csv,Q3,2022_Q3,0.8252861440251572
2022,December,Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,126.3043478,126.3043478,-,-,-,91.2826087,91.2826087,-,-,-,0.722719449,0.722719449,-,-,-,2022-Q3.csv,Q3,2022_Q3,0.7227194494091675
2022,December,Y56,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,445.7608696,404.8043478,-,40.95652174,-,444.7934783,403.8369565,-,40.95652174,-,0.997829798,0.997610225,-,1,-,2022-Q3.csv,Q3,2022_Q3,0.997829797620262
2022,December,Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,451.5869565,404.5869565,-,47,-,377.3478261,359.2173913,-,18.13043478,-,0.835603909,0.887862017,-,0.385753932,-,2022-Q3.csv,Q3,2022_Q3,0.8356039089893422
2022,December,Y56,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,429.0978261,162.8913043,11.88043478,-,254.326087,351.4130435,133.9782609,3.076086957,-,214.3586957,0.818957874,0.822501001,0.258920403,-,0.842849816,2022-Q3.csv,Q3,2022_Q3,0.8189578742310016
2022,December,Y56,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,470.3695652,415.3695652,-,55,-,394.576087,351.1521739,-,43.42391304,-,0.838863983,0.845396975,-,0.789525692,-,2022-Q3.csv,Q3,2022_Q3,0.838863983115547
2022,December,Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",1062.0,996,-,66,-,991.9782609,926.8043478,-,65.17391304,-,0.934066159,0.930526454,-,0.987483531,-,2022-Q3.csv,Q3,2022_Q3,0.934066159039548
2022,December,Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,1380.347826,1284.478261,-,95.86956522,-,1097.782609,1042.804348,-,54.97826087,-,0.795294192,0.811850523,-,0.573469388,-,2022-Q3.csv,Q3,2022_Q3,0.7952941920306977
2022,December,Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,972.423913,896.423913,-,76,-,915.1086957,848.9782609,-,66.13043478,-,0.941059432,0.947072304,-,0.8701373,-,2022-Q3.csv,Q3,2022_Q3,0.9410594324823026
2022,December,Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,524.7826087,478.1304348,-,46.65217391,-,513.6847826,478.1195652,-,35.56521739,-,0.978852527,0.999977267,-,0.762348555,-,2022-Q3.csv,Q3,2022_Q3,0.9788525269015836
2022,December,Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,934.9347826,873.3043478,-,61.63043478,-,834.3913043,805.4782609,-,28.91304348,-,0.892459367,0.922333964,-,0.469135802,-,2022-Q3.csv,Q3,2022_Q3,0.8924593670369239
2022,December,Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1431.326087,1313.554348,-,117.7717391,-,1325.25,1262.815217,-,62.43478261,-,0.925889643,0.961372645,-,0.530133826,-,2022-Q3.csv,Q3,2022_Q3,0.9258896432032961
2022,December,Y56,RKE,WHITTINGTON HEALTH NHS TRUST,310.173913,246.173913,-,52,12,264.6086957,230.3043478,-,24.05434783,10.25,0.853097841,0.935535147,-,0.462583612,0.854166667,2022-Q3.csv,Q3,2022_Q3,0.853097841597014
2022,December,Y56,RKL,WEST LONDON NHS TRUST,763.3043478,69.30434783,-,-,694,660.9456522,56.93478261,-,-,604.0108696,0.865900547,0.821518193,-,-,0.870332665,2022-Q3.csv,Q3,2022_Q3,0.8659005468853692
2022,December,Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,213.9565217,206.326087,-,-,7.630434783,167.423913,162.6195652,-,-,4.804347826,0.782513717,0.788167738,-,-,0.62962963,2022-Q3.csv,Q3,2022_Q3,0.7825137166641459
2022,December,Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,8.902173913,8.902173913,-,-,-,3.315217391,3.315217391,-,-,-,0.372405372,0.372405372,-,-,-,2022-Q3.csv,Q3,2022_Q3,0.3724053723730032
2022,December,Y56,RPG,OXLEAS NHS FOUNDATION TRUST,369.2826087,-,12,-,357.2826087,320.3695652,-,5.760869565,-,314.6086957,0.86754577,-,0.480072464,-,0.880559781,2022-Q3.csv,Q3,2022_Q3,0.8675457702376224
2022,December,Y56,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,197.7173913,197.7173913,-,-,-,174.2826087,174.2826087,-,-,-,0.881473337,0.881473337,-,-,-,2022-Q3.csv,Q3,2022_Q3,0.8814733370397245
2022,December,Y56,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,864.5326087,774.1086957,-,90.42391304,-,839.6630435,774.1086957,-,65.55434783,-,0.971233514,1,-,0.724966943,-,2022-Q3.csv,Q3,2022_Q3,0.9712335139823165
2022,December,Y56,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,331.4456522,290.4456522,-,41,-,285.6195652,257.9565217,-,27.66304348,-,0.86173876,0.888140414,-,0.674708378,-,2022-Q3.csv,Q3,2022_Q3,0.861738759595049
2022,December,Y56,RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,359.1630435,-,-,-,359.1630435,297.4891304,-,-,-,297.4891304,0.828284357,-,-,-,0.828284357,2022-Q3.csv,Q3,2022_Q3,0.8282843566002915
2022,December,Y56,RRP,"BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST",512.0,-,-,-,512,493.4347826,-,-,-,493.4347826,0.96373981,-,-,-,0.96373981,2022-Q3.csv,Q3,2022_Q3,0.963739809765625
2022,December,Y56,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,738.0,650.7934783,-,76.14130435,11.06521739,648.2173913,596.4130435,-,44.75,7.054347826,0.878343349,0.916439798,-,0.587723055,0.637524558,2022-Q3.csv,Q3,2022_Q3,0.8783433486449865
2022,December,Y56,RV3,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,711.576087,74.43478261,12,-,625.1413043,636.0326087,68.64130435,7.119565217,-,560.2717391,0.893836401,0.922167056,0.593297101,-,0.896232156,2022-Q3.csv,Q3,2022_Q3,0.8938364010818705
2022,December,Y56,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,805.2826087,710.2826087,-,95,-,615.4782609,584.3586957,-,31.11956522,-,0.764300948,0.822712943,-,0.327574371,-,2022-Q3.csv,Q3,2022_Q3,0.7643009475811122
2022,December,Y56,RWK,EAST LONDON NHS FOUNDATION TRUST,858.0,27,-,-,831,783.25,22.91304348,-,-,760.3369565,0.912878788,0.84863124,-,-,0.914966253,2022-Q3.csv,Q3,2022_Q3,0.9128787878787878
2022,December,Y56,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1192.695652,1059.956522,-,132.7391304,-,997.4673913,910.6956522,-,86.77173913,-,0.83631343,0.859182083,-,0.653701277,-,2022-Q3.csv,Q3,2022_Q3,0.8363134296896053
2022,December,Y56,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,,-,-,-,-,,-,-,-,-,-,-,-,-,-,2022-Q3.csv,Q3,2022_Q3,
2022,December,Y56,TAF,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,187.4456522,-,-,-,187.4456522,172.5652174,-,-,-,172.5652174,0.920614671,-,-,-,0.920614671,2022-Q3.csv,Q3,2022_Q3,0.9206146708373745
2022,December,Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,1240.315217,1180.315217,-,60,-,1035.184783,999.7717391,-,35.41304348,-,0.834614272,0.847037914,-,0.590217391,-,2022-Q3.csv,Q3,2022_Q3,0.8346142728973709
2022,December,Y58,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,392.1956522,376.1956522,-,16,-,373.4021739,362.5434783,-,10.85869565,-,0.95208137,0.96370991,-,0.678668478,-,2022-Q3.csv,Q3,2022_Q3,0.9520813701157088
2022,December,Y58,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,1049.413043,977.1521739,-,72.26086957,-,995.9347826,951.6195652,-,44.31521739,-,0.949039836,0.973870386,-,0.613267148,-,2022-Q3.csv,Q3,2022_Q3,0.9490398363573607
2022,December,Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,366.7391304,366.7391304,-,-,-,349.0869565,349.0869565,-,-,-,0.95186722,0.95186722,-,-,-,2022-Q3.csv,Q3,2022_Q3,0.9518672199480134
2022,December,Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,371.826087,339.826087,-,32,-,332.5978261,322.5652174,-,10.0326087,-,0.894498363,0.949206755,-,0.313519022,-,2022-Q3.csv,Q3,2022_Q3,0.8944983628865181
2022,December,Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,627.4891304,569.5543478,-,57.93478261,-,559.3586957,531.6847826,-,27.67391304,-,0.891423721,0.933510181,-,0.477673546,-,2022-Q3.csv,Q3,2022_Q3,0.8914237213056272
2022,December,Y58,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,199.5108696,-,-,-,199.5108696,199.5108696,-,-,-,199.5108696,1,-,-,-,1,2022-Q3.csv,Q3,2022_Q3,1.0
2022,December,Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,734.1304348,678.5869565,-,55.54347826,-,679.3369565,652.0326087,-,27.30434783,-,0.925362748,0.960868172,-,0.491585127,-,2022-Q3.csv,Q3,2022_Q3,0.9253627479496509
2022,December,Y58,RH5,SOMERSET NHS FOUNDATION TRUST,1047.619565,878.7934783,-,36,132.826087,943.9782609,802.7717391,-,23.14130435,118.0652174,0.901069713,0.913493055,-,0.64281401,0.888870704,2022-Q3.csv,Q3,2022_Q3,0.9010697131262531
2022,December,Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,1191.336957,1133,-,58.33695652,-,984.9347826,960.2608696,-,24.67391304,-,0.826747443,0.847538279,-,0.422955096,-,2022-Q3.csv,Q3,2022_Q3,0.8267474427052462
2022,December,Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,194.3695652,74.91304348,-,-,119.4565217,181.9347826,72.32608696,-,-,109.6086957,0.936025053,0.965467208,-,-,0.917561419,2022-Q3.csv,Q3,2022_Q3,0.936025053165062
2022,December,Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1055.75,997.75,-,58,-,970.1086957,937.2826087,-,32.82608696,-,0.918881076,0.93939625,-,0.565967016,-,2022-Q3.csv,Q3,2022_Q3,0.9188810757281554
2022,December,Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,612.8043478,582.8043478,-,30,-,581.9673913,559.1413043,-,22.82608696,-,0.949678953,0.959397963,-,0.760869565,-,2022-Q3.csv,Q3,2022_Q3,0.9496789528163333
